timepoint,mean_asd,std_asd,mean_tdc,std_tdc,p_raw,p_fdr,is_topdiff
248,7.2997914e-06,2.5745754e-07,7.1673217e-06,5.146343e-07,0.6574775888043675,0.9994210718622909,False
249,7.136978e-06,2.5580522e-07,7.3721485e-06,8.081726e-07,0.5941666143493569,0.9994210718622909,False
250,7.1364e-06,3.9507532e-07,7.0058327e-06,7.6026595e-07,0.7683097128369378,0.9994210718622909,False
251,6.9027215e-06,3.2134133e-07,6.817597e-06,8.615435e-07,0.8577192483615795,0.9994210718622909,False
252,7.3369497e-06,5.108846e-07,6.624402e-06,8.1220196e-07,0.17578733267871888,0.9994210718622909,True
253,7.325126e-06,2.6695062e-07,6.9730413e-06,7.106267e-07,0.3807395303407468,0.9994210718622909,False
254,7.1253744e-06,4.680274e-07,7.244677e-06,7.749925e-07,0.7987884828367936,0.9994210718622909,False
255,7.4177237e-06,3.2274562e-07,6.721647e-06,1.0800716e-06,0.25187445549978715,0.9994210718622909,False
256,7.1647105e-06,4.801057e-07,6.907336e-06,1.1461505e-06,0.6895839646731676,0.9994210718622909,False
257,7.004761e-06,6.2958514e-07,7.1645095e-06,7.0753134e-07,0.7445361296828199,0.9994210718622909,False
258,7.1576674e-06,4.6962458e-07,7.0721035e-06,6.823593e-07,0.8414918159625884,0.9994210718622909,False
259,7.1893205e-06,3.2502868e-07,6.9154185e-06,8.080528e-07,0.5469123050141814,0.9994210718622909,False
260,7.30307e-06,3.5894908e-07,7.065931e-06,6.122112e-07,0.5227542434174764,0.9994210718622909,False
261,6.808192e-06,2.7657703e-07,6.740178e-06,6.899901e-07,0.8593568321961106,0.9994210718622909,False
262,7.110727e-06,4.1387858e-07,7.092213e-06,6.0383763e-07,0.9608997105571653,0.9994210718622909,False
263,7.280151e-06,3.2093402e-07,6.922387e-06,9.620536e-07,0.5005055908326596,0.9994210718622909,False
264,7.2037387e-06,3.4231817e-07,7.0049937e-06,5.6726714e-07,0.5651487902240302,0.9994210718622909,False
265,7.183461e-06,3.541922e-07,6.700956e-06,4.3461745e-07,0.12352226535193311,0.9994210718622909,True
266,7.205645e-06,4.5338382e-07,7.262655e-06,9.73172e-07,0.9180361167894182,0.9994210718622909,False
267,6.710551e-06,3.3491241e-07,6.821318e-06,6.58138e-07,0.7718263915403683,0.9994210718622909,False
268,7.415399e-06,3.9967537e-07,6.9815483e-06,6.554422e-07,0.29110455740023355,0.9994210718622909,False
269,7.321968e-06,4.1386932e-07,6.9315183e-06,7.5754224e-07,0.392089185724943,0.9994210718622909,False
270,7.010941e-06,4.0934592e-07,7.4580043e-06,9.277032e-07,0.4036097917904954,0.9994210718622909,False
271,7.319663e-06,5.289555e-07,7.196873e-06,5.5942024e-07,0.7579135051870035,0.9994210718622909,False
272,7.0992764e-06,4.6119536e-07,6.7496176e-06,7.9630206e-07,0.4690858744111496,0.9994210718622909,False
273,7.133001e-06,3.1772416e-07,6.9210996e-06,7.694226e-07,0.6244183237158547,0.9994210718622909,False
274,7.222619e-06,7.197576e-07,7.276473e-06,7.205551e-07,0.918379577834149,0.9994210718622909,False
275,7.454718e-06,3.0233417e-07,7.12185e-06,6.7214427e-07,0.39275694662585425,0.9994210718622909,False
276,7.4254835e-06,5.5172967e-07,7.2596727e-06,6.3791396e-07,0.7044482245780208,0.9994210718622909,False
277,7.1490454e-06,2.0278179e-07,6.994246e-06,8.348147e-07,0.7278930946297341,0.9994210718622909,False
278,7.366478e-06,6.3918264e-07,6.846452e-06,8.8738875e-07,0.36944056881972154,0.9994210718622909,False
279,7.2989546e-06,4.7521337e-07,6.748539e-06,6.744689e-07,0.2188566706016155,0.9994210718622909,True
280,7.5706494e-06,8.354504e-07,7.1522204e-06,6.741382e-07,0.45809624355351397,0.9994210718622909,False
281,6.799293e-06,5.833757e-07,6.983374e-06,6.643615e-07,0.6880592559361888,0.9994210718622909,False
282,7.233005e-06,3.029342e-07,6.805631e-06,8.949304e-07,0.39206666270661117,0.9994210718622909,False
283,7.1595923e-06,3.575594e-07,6.886856e-06,2.6727108e-07,0.25652285809261877,0.9994210718622909,False
284,7.4854515e-06,2.813215e-07,6.878619e-06,6.7374776e-07,0.1350311026580606,0.9994210718622909,True
285,7.182601e-06,6.733306e-07,7.2243943e-06,6.713558e-07,0.932110526683654,0.9994210718622909,False
286,7.136495e-06,8.2940556e-07,6.8291724e-06,8.320698e-07,0.615031798465816,0.9994210718622909,False
287,7.323163e-06,3.9835973e-07,6.7507185e-06,8.2491795e-07,0.24669982474548888,0.9994210718622909,False
288,7.0737706e-06,3.4845445e-07,6.6219086e-06,9.246817e-07,0.3871601733543063,0.9994210718622909,False
289,7.4587783e-06,3.307136e-07,7.19292e-06,8.283776e-07,0.5675706537351711,0.9994210718622909,False
290,7.1084564e-06,4.5606245e-07,6.6086477e-06,9.407092e-07,0.3669807868723791,0.9994210718622909,False
291,7.185645e-06,3.9795583e-07,6.8485506e-06,7.116465e-07,0.43228471110955347,0.9994210718622909,False
292,7.3826536e-06,4.769187e-07,6.8854692e-06,7.125429e-07,0.2796015449193911,0.9994210718622909,False
293,6.8830545e-06,3.582407e-07,7.223379e-06,9.4393755e-07,0.5192133076675892,0.9994210718622909,False
294,7.1572986e-06,1.853488e-07,7.142569e-06,1.0419667e-06,0.978474857041252,0.9994210718622909,False
295,7.262463e-06,4.9131154e-07,6.972559e-06,5.7675356e-07,0.4660833292362573,0.9994210718622909,False
296,6.976102e-06,3.3709782e-07,7.312078e-06,6.742227e-07,0.39871950450829075,0.9994210718622909,False
297,7.4416275e-06,5.190302e-07,6.9691596e-06,7.6171443e-07,0.33528081776449437,0.9994210718622909,False
298,7.4281706e-06,5.67041e-07,6.9285e-06,9.301299e-07,0.38576676582994773,0.9994210718622909,False
299,7.4938966e-06,5.024096e-07,7.326412e-06,8.6077495e-07,0.7454489114691425,0.9994210718622909,False
300,7.0257433e-06,5.816366e-07,7.66452e-06,8.541253e-07,0.2514076809968178,0.9994210718622909,False
301,7.1352283e-06,5.7969595e-07,7.0851775e-06,1.0904384e-06,0.9373876050243718,0.9994210718622909,False
302,7.3339443e-06,4.6373864e-07,7.2378853e-06,6.847899e-07,0.8221399236335226,0.9994210718622909,False
303,7.1672066e-06,3.6102642e-07,7.1880086e-06,5.6392275e-07,0.9519807839562704,0.9994210718622909,False
304,7.4909685e-06,6.824549e-07,6.9228126e-06,7.025595e-07,0.27943884966133287,0.9994210718622909,False
305,7.2729367e-06,8.545678e-07,7.5355283e-06,1.0219411e-06,0.7037086377804249,0.9994210718622909,False
306,7.5376724e-06,7.052786e-07,7.00746e-06,9.4861656e-07,0.39586406725344525,0.9994210718622909,False
307,6.9067582e-06,5.031374e-07,6.971073e-06,6.8219913e-07,0.8831447569702866,0.9994210718622909,False
308,7.3606075e-06,6.2426216e-07,7.0719643e-06,9.640415e-07,0.628760582521263,0.9994210718622909,False
309,7.2827183e-06,3.7811142e-07,7.1039567e-06,8.9893837e-07,0.7234189113098067,0.9994210718622909,False
310,7.2450284e-06,2.357302e-07,6.8434006e-06,8.763371e-07,0.40190053888033206,0.9994210718622909,False
311,7.2806715e-06,3.7089742e-07,7.284101e-06,7.357689e-07,0.9935625036422656,0.9994210718622909,False
312,7.405506e-06,4.7109432e-07,7.151409e-06,7.5568954e-07,0.5838850606185342,0.9994210718622909,False
313,7.2365992e-06,8.879987e-07,7.1356217e-06,9.216929e-07,0.878529382872541,0.9994210718622909,False
314,7.198397e-06,4.4530205e-07,6.9590014e-06,9.0807924e-07,0.648576183149797,0.9994210718622909,False
315,7.031592e-06,3.7089026e-07,6.880569e-06,1.0350099e-06,0.7904904259613722,0.9994210718622909,False
316,7.3138704e-06,6.983201e-07,6.8452027e-06,1.1185408e-06,0.4973808778000033,0.9994210718622909,False
317,6.9435273e-06,1.9482033e-07,7.2087723e-06,9.723789e-07,0.6072433135330224,0.9994210718622909,False
318,7.117416e-06,4.5745935e-07,6.893793e-06,9.424396e-07,0.680691170648244,0.9994210718622909,False
319,7.5505095e-06,4.4831e-07,6.896579e-06,9.2344783e-07,0.2384005759359835,0.9994210718622909,False
320,7.102455e-06,6.5961564e-07,7.138554e-06,7.2433215e-07,0.9430617286051779,0.9994210718622909,False
321,7.271029e-06,2.0347036e-07,7.193863e-06,9.949965e-07,0.8829782805410858,0.9994210718622909,False
322,7.204771e-06,4.2597247e-07,6.88613e-06,5.9096266e-07,0.40717520542451846,0.9994210718622909,False
323,7.1713803e-06,2.5583773e-07,6.7011433e-06,7.0872704e-07,0.24726508618329077,0.9994210718622909,False
324,7.2452544e-06,6.577153e-07,6.93403e-06,8.2429744e-07,0.5713111675371327,0.9994210718622909,False
325,7.594842e-06,4.2333988e-07,7.0442547e-06,7.044944e-07,0.2171248115273173,0.9994210718622909,True
326,7.558882e-06,2.9834857e-07,6.9011257e-06,1.0032521e-06,0.24426174097831785,0.9994210718622909,False
327,7.575322e-06,6.431708e-07,7.053825e-06,8.4943554e-07,0.35629428599237273,0.9994210718622909,False
328,7.248843e-06,2.4930736e-07,6.664406e-06,7.196481e-07,0.16339374736287698,0.9994210718622909,True
329,7.099826e-06,4.628625e-07,7.2032535e-06,9.743338e-07,0.8527036409179963,0.9994210718622909,False
330,7.0262226e-06,2.63071e-07,6.7577625e-06,7.379854e-07,0.5125137328876639,0.9994210718622909,False
331,7.0749184e-06,4.6032662e-07,6.737071e-06,9.269378e-07,0.5321438730050807,0.9994210718622909,False
332,7.162321e-06,9.0016584e-07,7.1819995e-06,9.010604e-07,0.9761054303430406,0.9994210718622909,False
333,7.0594133e-06,3.504548e-07,6.7335886e-06,8.450867e-07,0.49653318187392426,0.9994210718622909,False
334,7.3033852e-06,6.338076e-07,6.963653e-06,9.439357e-07,0.5666314347976347,0.9994210718622909,False
335,7.2772355e-06,4.5500158e-07,6.7664673e-06,7.853311e-07,0.293001977755219,0.9994210718622909,False
336,7.3901733e-06,3.3043014e-07,6.9901557e-06,9.548953e-07,0.45133545250562435,0.9994210718622909,False
337,7.1618842e-06,4.5461823e-07,6.772235e-06,8.0964645e-07,0.4256877467024899,0.9994210718622909,False
338,7.373487e-06,2.8910952e-07,6.858723e-06,5.8033584e-07,0.15097362275319906,0.9994210718622909,True
339,7.805099e-06,6.740734e-07,7.1545232e-06,8.668683e-07,0.2700581664731459,0.9994210718622909,False
340,7.0409833e-06,5.638821e-07,7.2502794e-06,9.87839e-07,0.7224125998181926,0.9994210718622909,False
341,7.244283e-06,5.430238e-07,7.0903743e-06,9.515701e-07,0.7858739925376437,0.9994210718622909,False
342,7.589328e-06,3.9844912e-07,6.781034e-06,9.823679e-07,0.1657824116349301,0.9994210718622909,True
343,7.1306085e-06,7.8402417e-07,7.2032126e-06,1.1239698e-06,0.9182226964205921,0.9994210718622909,False
344,7.143078e-06,6.9755583e-07,7.2270586e-06,1.0271467e-06,0.8957355219912319,0.9994210718622909,False
345,7.082004e-06,5.00055e-07,7.131103e-06,9.3909233e-07,0.9287311412265706,0.9994210718622909,False
346,6.7519272e-06,5.8964633e-07,7.2080593e-06,1.0370343e-06,0.46639777041111996,0.9994210718622909,False
347,6.994451e-06,5.951218e-07,6.9647344e-06,1.2947113e-06,0.9677528450400894,0.9994210718622909,False
348,7.138218e-06,3.7936988e-07,7.0968104e-06,1.2028921e-06,0.9492608170019512,0.9994210718622909,False
349,7.148347e-06,3.2062025e-07,7.034762e-06,4.4486856e-07,0.6895632604872743,0.9994210718622909,False
350,7.276684e-06,8.0210947e-07,7.017071e-06,7.842941e-07,0.6558088596201777,0.9994210718622909,False
351,7.0756896e-06,5.5891456e-07,7.19778e-06,8.055983e-07,0.8096058252891142,0.9994210718622909,False
352,6.828657e-06,4.97075e-07,6.9595167e-06,5.258196e-07,0.7269437382809845,0.9994210718622909,False
353,6.9922817e-06,8.521378e-07,6.7937485e-06,7.7179385e-07,0.7387247784162186,0.9994210718622909,False
354,7.0907263e-06,8.9363795e-07,7.067596e-06,7.928172e-07,0.9700596296944841,0.9994210718622909,False
355,6.963487e-06,6.675967e-07,6.8262934e-06,6.282099e-07,0.7723233412924029,0.9994210718622909,False
356,6.6791063e-06,5.653437e-07,7.382615e-06,1.211439e-06,0.3233287281423443,0.9994210718622909,False
357,7.1200534e-06,4.4716748e-07,7.167278e-06,9.327252e-07,0.929491026979623,0.9994210718622909,False
358,7.1261557e-06,3.435959e-07,6.796311e-06,8.4695057e-07,0.4909928601583138,0.9994210718622909,False
359,7.2776083e-06,5.249417e-07,6.831366e-06,1.0637075e-06,0.4733662772640469,0.9994210718622909,False
360,7.1979093e-06,6.59342e-07,7.1142117e-06,1.0742096e-06,0.8976241661476863,0.9994210718622909,False
361,7.2822704e-06,4.1575413e-07,6.9481075e-06,8.374082e-07,0.49503833637249794,0.9994210718622909,False
362,7.675404e-06,6.0572415e-07,6.982262e-06,8.3120466e-07,0.21462008380973296,0.9994210718622909,True
363,7.5668167e-06,3.8544349e-07,6.868241e-06,9.866048e-07,0.2236609887497321,0.9994210718622909,True
364,7.3726587e-06,3.6518844e-07,7.3628858e-06,5.8767387e-07,0.9781549690791403,0.9994210718622909,False
365,7.4186855e-06,3.7361934e-07,7.289441e-06,8.2511195e-07,0.7825994071341243,0.9994210718622909,False
366,7.2166376e-06,4.5376385e-07,6.8404506e-06,7.472093e-07,0.41448177826797394,0.9994210718622909,False
367,7.770613e-06,6.2572e-07,7.0831156e-06,6.786208e-07,0.17465984496174866,0.9994210718622909,True
368,7.238102e-06,6.5872587e-07,6.644072e-06,8.1634965e-07,0.29018705653331456,0.9994210718622909,False
369,7.3313445e-06,5.694537e-07,6.984329e-06,7.3939935e-07,0.4783536828495124,0.9994210718622909,False
370,7.191007e-06,5.041523e-07,6.6808343e-06,5.966261e-07,0.22776201059183832,0.9994210718622909,True
371,7.4347663e-06,6.884133e-07,7.2442263e-06,6.8202314e-07,0.7044076384195805,0.9994210718622909,False
372,7.0026013e-06,7.9860644e-07,7.1106165e-06,5.7266453e-07,0.8315080262803503,0.9994210718622909,False
373,7.035971e-06,4.8718914e-07,6.8460513e-06,3.2528413e-07,0.534884051004938,0.9994210718622909,False
374,7.2688854e-06,5.5424107e-07,6.9024245e-06,6.979556e-07,0.43469988208097976,0.9994210718622909,False
375,7.3050746e-06,8.1567015e-07,6.831735e-06,5.9379977e-07,0.3755446962946376,0.9994210718622909,False
376,7.1171876e-06,5.8035516e-07,7.0572924e-06,8.643453e-07,0.9112326499060489,0.9994210718622909,False
377,7.0778456e-06,5.5693306e-07,6.659692e-06,8.1279904e-07,0.42067233567220264,0.9994210718622909,False
378,7.725757e-06,5.8703506e-07,6.5843233e-06,8.3810215e-07,0.05620802532691482,0.9994210718622909,True
379,7.109723e-06,8.914714e-07,6.8402514e-06,8.822279e-07,0.6787487164735151,0.9994210718622909,False
380,7.3110846e-06,6.8852626e-07,7.268548e-06,4.63268e-07,0.9208719045381004,0.9994210718622909,False
381,7.1802997e-06,5.868515e-07,7.132129e-06,8.0416015e-07,0.9252862685500575,0.9994210718622909,False
382,7.2702496e-06,5.6955304e-07,7.2832495e-06,5.531627e-07,0.9746788497231754,0.9994210718622909,False
383,7.52068e-06,7.8262394e-07,7.078962e-06,6.330024e-07,0.4057106641942664,0.9994210718622909,False
384,7.470974e-06,4.432409e-07,7.1597797e-06,6.735567e-07,0.462366814362968,0.9994210718622909,False
385,7.456053e-06,5.9206866e-07,7.1432733e-06,6.945749e-07,0.5124520127768717,0.9994210718622909,False
386,7.244728e-06,4.5288814e-07,7.4046466e-06,7.390919e-07,0.7217163042788401,0.9994210718622909,False
387,6.944879e-06,5.5299057e-07,7.147187e-06,6.8012554e-07,0.656665900011034,0.9994210718622909,False
388,7.0085525e-06,6.638212e-07,7.3350093e-06,5.650592e-07,0.4753195620460563,0.9994210718622909,False
389,7.0854267e-06,6.281575e-07,7.0428932e-06,5.915394e-07,0.9238902499952742,0.9994210718622909,False
390,7.1913137e-06,7.227459e-07,7.3886376e-06,8.262746e-07,0.7285251539072906,0.9994210718622909,False
391,7.444493e-06,1.988984e-07,7.0512738e-06,7.582453e-07,0.3451209160566421,0.9994210718622909,False
392,7.309135e-06,2.3151614e-07,7.176727e-06,8.413742e-07,0.769279064024951,0.9994210718622909,False
393,7.2616044e-06,2.695872e-07,7.315968e-06,6.876391e-07,0.8866101058400192,0.9994210718622909,False
394,6.9082525e-06,4.1684183e-07,7.192562e-06,8.798489e-07,0.5752879442059571,0.9994210718622909,False
395,7.4434574e-06,3.5628813e-07,6.9880684e-06,4.9176737e-07,0.17205607282654728,0.9994210718622909,True
396,7.0697597e-06,1.9690115e-07,7.026688e-06,8.7899355e-07,0.9261645020885462,0.9994210718622909,False
397,7.3537244e-06,5.2115433e-07,7.2359094e-06,1.0640872e-06,0.8473270581060734,0.9994210718622909,False
398,6.9245043e-06,1.3549763e-07,6.9939438e-06,9.650178e-07,0.8901968867637969,0.9994210718622909,False
399,7.448734e-06,9.50121e-07,7.3815727e-06,1.01619e-06,0.9254563182169411,0.9994210718622909,False
400,7.3255933e-06,3.9988177e-07,6.9528833e-06,5.4623433e-07,0.30286615126900407,0.9994210718622909,False
401,7.0259507e-06,5.6802315e-07,7.0677465e-06,2.998264e-07,0.8996648519129964,0.9994210718622909,False
402,7.138026e-06,5.292289e-07,7.114443e-06,8.818187e-07,0.9645450004619565,0.9994210718622909,False
403,7.2297307e-06,8.167969e-07,6.989393e-06,5.5048827e-07,0.6386411130508642,0.9994210718622909,False
404,6.995844e-06,5.9444693e-07,7.1862873e-06,6.7655947e-07,0.6834926611435206,0.9994210718622909,False
405,7.350637e-06,8.631246e-07,6.8908803e-06,5.9787413e-07,0.4066900313090299,0.9994210718622909,False
406,7.237729e-06,8.3280713e-07,7.030285e-06,5.738721e-07,0.6924120325004489,0.9994210718622909,False
407,7.192847e-06,3.6511253e-07,7.2571493e-06,8.674831e-07,0.8946910145808877,0.9994210718622909,False
408,6.8305826e-06,6.83343e-07,7.4074924e-06,7.722008e-07,0.29562138164881724,0.9994210718622909,False
409,7.1131044e-06,2.4174082e-07,7.241074e-06,7.217588e-07,0.7453351411407843,0.9994210718622909,False
410,7.0674564e-06,7.2191324e-07,7.325467e-06,8.0700215e-07,0.6464128388091359,0.9994210718622909,False
411,7.424981e-06,1.1422279e-06,7.004478e-06,7.211114e-07,0.550881052550346,0.9994210718622909,False
412,7.43845e-06,4.6481819e-07,7.166616e-06,6.086499e-07,0.49793394087127074,0.9994210718622909,False
413,7.411676e-06,8.6020725e-07,7.034495e-06,5.9321707e-07,0.49089671786005495,0.9994210718622909,False
414,6.7564033e-06,1.6759509e-07,7.31045e-06,1.0630621e-06,0.33329898561927107,0.9994210718622909,False
415,7.3844167e-06,4.599893e-07,7.330932e-06,9.696658e-07,0.9230590099479465,0.9994210718622909,False
416,7.1000177e-06,5.7035487e-07,7.03732e-06,4.6869354e-07,0.869336546016371,0.9994210718622909,False
417,7.075919e-06,4.4577874e-07,6.9773428e-06,8.148873e-07,0.8372168946157712,0.9994210718622909,False
418,7.352691e-06,3.8049475e-07,6.9737566e-06,3.8344336e-07,0.19822513708938466,0.9994210718622909,True
419,7.1022705e-06,3.202495e-07,7.0808064e-06,6.6581885e-07,0.955091964499873,0.9994210718622909,False
420,7.119823e-06,3.8523152e-07,7.3221663e-06,8.6682394e-07,0.68089882531261,0.9994210718622909,False
421,7.323108e-06,4.0432374e-07,6.880147e-06,1.0721693e-06,0.46166901267678406,0.9994210718622909,False
422,6.842488e-06,1.736431e-07,6.917288e-06,1.0515415e-06,0.8918402796345752,0.9994210718622909,False
423,7.063622e-06,6.926299e-07,6.7905685e-06,6.8198625e-07,0.5896266924266007,0.9994210718622909,False
424,7.0236797e-06,4.9881953e-07,7.059834e-06,8.3216975e-07,0.9424202397307988,0.9994210718622909,False
425,7.07421e-06,6.595814e-07,6.948244e-06,8.456152e-07,0.820175073727301,0.9994210718622909,False
426,6.9796674e-06,6.1831497e-07,7.2335324e-06,1.0677437e-06,0.6915095157803958,0.9994210718622909,False
427,7.49745e-06,6.978489e-07,7.0968044e-06,8.9723017e-07,0.500848359526467,0.9994210718622909,False
428,7.1667446e-06,2.3378088e-07,6.887237e-06,9.5177523e-07,0.5840763371876434,0.9994210718622909,False
429,7.3258852e-06,6.962653e-07,7.4913014e-06,1.1196666e-06,0.8082035275856112,0.9994210718622909,False
430,7.2733696e-06,5.5327865e-07,7.1363806e-06,9.79655e-07,0.813734534987005,0.9994210718622909,False
431,6.788142e-06,3.472637e-07,6.898549e-06,7.7477216e-07,0.8013733701157727,0.9994210718622909,False
432,7.2967814e-06,9.5327607e-07,6.867171e-06,6.197824e-07,0.4715126318078352,0.9994210718622909,False
433,7.323773e-06,3.0305992e-07,7.087023e-06,9.865606e-07,0.6585913809969575,0.9994210718622909,False
434,7.0604024e-06,3.9688032e-07,6.7504707e-06,9.140811e-07,0.5512361987666046,0.9994210718622909,False
435,7.0604174e-06,4.7287585e-07,6.6814e-06,6.255532e-07,0.36202070193027436,0.9994210718622909,False
436,7.2559865e-06,6.1479415e-07,7.1807576e-06,7.92677e-07,0.8844886345372702,0.9994210718622909,False
437,7.535109e-06,3.8558608e-07,6.8481254e-06,7.170142e-07,0.1299522663778782,0.9994210718622909,True
438,7.0309666e-06,3.9156737e-07,6.642667e-06,6.989406e-07,0.3607580287388485,0.9994210718622909,False
439,7.383683e-06,3.5593928e-07,6.903903e-06,4.288957e-07,0.12343935576278588,0.9994210718622909,True
440,7.358479e-06,5.666418e-07,7.073687e-06,7.6746755e-07,0.5669791148264929,0.9994210718622909,False
441,7.22383e-06,2.3271849e-07,7.2901144e-06,8.04533e-07,0.8781522472317994,0.9994210718622909,False
442,7.3657548e-06,4.5097084e-07,6.7961287e-06,6.909828e-07,0.20471515221673728,0.9994210718622909,True
443,7.459182e-06,4.613557e-07,7.0096953e-06,6.181886e-07,0.2774147576511416,0.9994210718622909,False
444,7.1714667e-06,2.7098648e-07,7.10453e-06,9.014231e-07,0.8904186479120695,0.9994210718622909,False
445,7.070669e-06,3.5335765e-07,6.8936242e-06,5.9601166e-07,0.62312699213465,0.9994210718622909,False
446,7.0306646e-06,4.662893e-07,6.9944062e-06,9.1403183e-07,0.9453933613485735,0.9994210718622909,False
447,7.16054e-06,2.7281976e-07,7.017713e-06,9.841243e-07,0.786793616510634,0.9994210718622909,False
448,7.307624e-06,4.4729197e-07,6.8252857e-06,9.3133684e-07,0.3777801763440204,0.9994210718622909,False
449,7.318739e-06,3.5572322e-07,7.017333e-06,8.8705985e-07,0.5458051786052291,0.9994210718622909,False
450,6.850975e-06,2.1568519e-07,6.768296e-06,9.662923e-07,0.871501686159983,0.9994210718622909,False
451,7.06532e-06,5.9485734e-07,7.1378868e-06,7.738593e-07,0.8854767196131486,0.9994210718622909,False
452,7.2625107e-06,5.371734e-07,7.2359426e-06,6.7313584e-07,0.9523151795904579,0.9994210718622909,False
453,7.1719687e-06,3.333051e-07,6.931489e-06,9.1600754e-07,0.634980697822138,0.9994210718622909,False
454,7.2457565e-06,6.791402e-07,7.0122273e-06,8.293792e-07,0.6745685737628783,0.9994210718622909,False
455,7.344518e-06,6.4441366e-07,7.2581656e-06,8.298552e-07,0.8735136577634505,0.9994210718622909,False
456,7.209688e-06,3.028416e-07,6.9961548e-06,4.8029045e-07,0.4735081252745291,0.9994210718622909,False
457,7.3132805e-06,4.5433717e-07,6.9599387e-06,6.635926e-07,0.4051746455134899,0.9994210718622909,False
458,7.360064e-06,3.3790494e-07,7.3483416e-06,6.688949e-07,0.9758087022182091,0.9994210718622909,False
459,7.5309845e-06,1.5904766e-07,7.265803e-06,7.55743e-07,0.5116615112698144,0.9994210718622909,False
460,7.113487e-06,5.6128283e-07,6.6975126e-06,7.8357675e-07,0.41318726706007014,0.9994210718622909,False
461,7.369255e-06,2.9610513e-07,7.137734e-06,8.6499745e-07,0.6261949930536927,0.9994210718622909,False
462,7.1832387e-06,7.3442146e-07,7.284606e-06,1.0016272e-06,0.8743864266755447,0.9994210718622909,False
463,7.0938804e-06,1.3910966e-07,7.399184e-06,8.1812163e-07,0.48286992230040526,0.9994210718622909,False
464,7.4953596e-06,4.7456214e-07,7.0206734e-06,9.3983505e-07,0.3935459032051778,0.9994210718622909,False
465,7.3516603e-06,4.4230026e-07,6.88276e-06,7.43581e-07,0.3099776104377374,0.9994210718622909,False
466,7.42348e-06,4.6038406e-07,7.130026e-06,8.85632e-07,0.5727542263981438,0.9994210718622909,False
467,7.2169823e-06,5.3008574e-07,7.215768e-06,6.946904e-07,0.9978507596356183,0.9994210718622909,False
468,7.0849055e-06,2.6479776e-07,7.177895e-06,4.7996065e-07,0.7431347442512912,0.9994210718622909,False
469,7.3189294e-06,5.292608e-07,6.7305255e-06,9.411283e-07,0.3074951289230421,0.9994210718622909,False
470,7.34257e-06,4.3698336e-07,7.3871206e-06,9.380761e-07,0.9335030813930001,0.9994210718622909,False
471,7.0023207e-06,2.585893e-07,7.033729e-06,6.7754075e-07,0.9331031390391965,0.9994210718622909,False
472,7.661419e-06,5.120677e-07,7.2719085e-06,8.062265e-07,0.43831203646285666,0.9994210718622909,False
473,7.486312e-06,3.5657322e-07,6.9845933e-06,8.557078e-07,0.31060797671346474,0.9994210718622909,False
474,7.4528425e-06,4.2447093e-07,6.9481866e-06,9.833769e-07,0.37360386560950787,0.9994210718622909,False
475,7.3893634e-06,8.339248e-07,6.9191565e-06,6.152063e-07,0.3906708540426139,0.9994210718622909,False
476,7.1621484e-06,4.0333637e-07,7.1663426e-06,7.399742e-07,0.9923022431356403,0.9994210718622909,False
477,7.073754e-06,3.4638168e-07,7.074018e-06,6.136994e-07,0.9994210718622909,0.9994210718622909,False
478,7.0860724e-06,4.0897797e-07,7.0153524e-06,9.092745e-07,0.890695551631076,0.9994210718622909,False
479,7.376907e-06,5.271528e-07,7.00142e-06,8.5385517e-07,0.475657460507555,0.9994210718622909,False
480,7.2951348e-06,3.1459777e-07,7.1585405e-06,8.330028e-07,0.7668254377339488,0.9994210718622909,False
481,7.2117155e-06,2.7997103e-07,7.11572e-06,5.5982105e-07,0.7668801719764734,0.9994210718622909,False
482,7.0772503e-06,7.939751e-07,7.03682e-06,9.693484e-07,0.9501292515073408,0.9994210718622909,False
483,7.325673e-06,6.1860624e-07,6.6754533e-06,1.0857901e-06,0.32846543843618503,0.9994210718622909,False
484,6.9877033e-06,6.0165047e-07,6.7634987e-06,5.8889987e-07,0.6087689583602547,0.9994210718622909,False
485,7.009524e-06,7.105766e-07,6.9781345e-06,9.729471e-07,0.9597209089901173,0.9994210718622909,False
486,7.413265e-06,4.802041e-07,6.7073465e-06,8.5050044e-07,0.1863218704258395,0.9994210718622909,True
487,7.0557116e-06,4.9579853e-07,7.2643916e-06,9.4331216e-07,0.7055493336290943,0.9994210718622909,False
488,7.0430992e-06,6.003181e-07,7.248789e-06,7.3729e-07,0.6766767742059331,0.9994210718622909,False
489,7.1205563e-06,3.277159e-07,6.8064196e-06,9.0220226e-07,0.5311307051021618,0.9994210718622909,False
490,7.183141e-06,4.8500704e-07,6.920823e-06,6.342427e-07,0.5295743884854032,0.9994210718622909,False
491,7.087703e-06,5.486612e-07,7.1843665e-06,9.549254e-07,0.8650167588662551,0.9994210718622909,False
492,7.233575e-06,4.5469525e-07,6.781672e-06,7.247396e-07,0.32164727728031356,0.9994210718622909,False
493,7.637658e-06,5.106041e-07,7.1735462e-06,6.7373617e-07,0.30414132812062483,0.9994210718622909,False
494,7.4505238e-06,5.096865e-07,7.2375797e-06,8.523786e-07,0.679360950834508,0.9994210718622909,False
495,7.766752e-06,3.4579872e-07,7.1183663e-06,5.673645e-07,0.08676690115294286,0.9994210718622909,True
496,7.201152e-06,8.689961e-08,6.782006e-06,4.973607e-07,0.13542824491002114,0.9994210718622909,True
