timepoint,mean_asd,std_asd,mean_tdc,std_tdc,p_raw,p_fdr,is_topdiff
497,7.514125e-06,5.2044055e-07,7.0759816e-06,7.538834e-07,0.36679681674563047,0.9985914152274632,False
498,7.1382915e-06,5.317785e-07,7.497597e-06,9.792311e-07,0.5370461520254657,0.9985914152274632,False
499,7.351276e-06,7.1178727e-07,7.2922785e-06,1.1043821e-06,0.9306490098138969,0.9985914152274632,False
500,7.5490557e-06,7.6684023e-07,7.4125082e-06,7.765426e-07,0.8087127037612165,0.9985914152274632,False
501,7.212903e-06,7.886206e-07,7.4947047e-06,7.6417996e-07,0.6216535890292292,0.9985914152274632,False
502,7.333538e-06,9.670122e-07,7.4581344e-06,9.928855e-07,0.8617838080039821,0.9985914152274632,False
503,7.450532e-06,1.9458209e-07,7.301357e-06,7.906537e-07,0.7235584038408701,0.9985914152274632,False
504,7.1813856e-06,4.0728114e-07,7.473363e-06,8.3233556e-07,0.5461478994123976,0.9985914152274632,False
505,7.417047e-06,5.5806265e-07,7.683131e-06,7.784004e-07,0.5936593087424196,0.9985914152274632,False
506,7.560079e-06,3.602691e-07,7.650792e-06,8.7708617e-07,0.8530275519362999,0.9985914152274632,False
507,7.538346e-06,3.7908873e-07,7.616664e-06,8.442558e-07,0.8697998191368679,0.9985914152274632,False
508,7.540634e-06,4.1154422e-07,7.5085104e-06,8.059974e-07,0.9451460595733865,0.9985914152274632,False
509,7.46282e-06,6.45388e-07,7.3103884e-06,9.301403e-07,0.7945242988197544,0.9985914152274632,False
510,7.304613e-06,5.0890793e-07,7.648329e-06,3.7285028e-07,0.3075994702533561,0.9985914152274632,True
511,7.3581914e-06,7.5682067e-07,7.4341187e-06,6.798152e-07,0.8850347126745941,0.9985914152274632,False
512,7.273896e-06,1.8916704e-07,7.334328e-06,6.513016e-07,0.8629886057575205,0.9985914152274632,False
513,7.431188e-06,5.1528724e-07,7.218767e-06,6.5388434e-07,0.6236136578038721,0.9985914152274632,False
514,7.5092903e-06,1.7814634e-07,7.186808e-06,6.805784e-07,0.3860588188978139,0.9985914152274632,False
515,7.390521e-06,5.783071e-07,7.152589e-06,3.1459788e-07,0.49037677930326384,0.9985914152274632,False
516,7.536723e-06,7.288073e-07,7.289795e-06,1.2498779e-06,0.7416448845221886,0.9985914152274632,False
517,7.433448e-06,5.024518e-07,7.292896e-06,9.417864e-07,0.7989405046804618,0.9985914152274632,False
518,7.4346144e-06,5.1544737e-07,7.5781477e-06,7.8453604e-07,0.76755690682106,0.9985914152274632,False
519,7.579655e-06,6.4551574e-07,7.384015e-06,8.9867143e-07,0.7327578131024898,0.9985914152274632,False
520,7.0279625e-06,6.8025366e-07,7.4595496e-06,9.736543e-07,0.48810745010040846,0.9985914152274632,False
521,7.3164783e-06,4.4837634e-07,7.4622076e-06,8.1190575e-07,0.7613733158644818,0.9985914152274632,False
522,7.5572184e-06,4.6410264e-07,7.390013e-06,7.5024604e-07,0.7144997409284874,0.9985914152274632,False
523,7.7022605e-06,8.3318065e-07,7.0313645e-06,6.5935194e-07,0.24220757791711872,0.9985914152274632,True
524,7.523624e-06,7.141478e-07,7.2603725e-06,5.833353e-07,0.5836946307855713,0.9985914152274632,False
525,7.383182e-06,7.659131e-07,7.2369667e-06,6.5605286e-07,0.7792113403668275,0.9985914152274632,False
526,7.203722e-06,2.1207943e-07,7.383112e-06,6.822725e-07,0.6290826070186623,0.9985914152274632,False
527,7.2774587e-06,4.597309e-07,7.4366094e-06,4.904954e-07,0.6485239651730694,0.9985914152274632,False
528,7.4910013e-06,6.370177e-07,7.565078e-06,5.7766033e-07,0.8674924598969214,0.9985914152274632,False
529,7.0536807e-06,4.648127e-07,7.449594e-06,9.2217874e-07,0.4652499235588583,0.9985914152274632,False
530,7.432342e-06,2.0683558e-07,7.636746e-06,1.0915891e-06,0.7224484014306644,0.9985914152274632,False
531,7.170347e-06,9.783172e-07,7.3596457e-06,5.2488724e-07,0.7418807431423645,0.9985914152274632,False
532,7.2618614e-06,4.0617974e-07,7.5245944e-06,7.485985e-07,0.5544055851379878,0.9985914152274632,False
533,7.67354e-06,7.3040167e-07,7.2959583e-06,9.2772143e-07,0.5403329783197718,0.9985914152274632,False
534,7.540705e-06,2.589627e-07,7.510079e-06,5.7196326e-07,0.9246829265494259,0.9985914152274632,False
535,7.423092e-06,6.6038984e-07,7.446705e-06,6.4906993e-07,0.9605747362740473,0.9985914152274632,False
536,7.445885e-06,7.863083e-07,7.644534e-06,1.2747396e-06,0.7975131620999846,0.9985914152274632,False
537,7.4578456e-06,5.5639856e-07,7.779377e-06,1.0855472e-06,0.612375883514809,0.9985914152274632,False
538,6.9575276e-06,3.9098586e-07,7.3954666e-06,1.0883545e-06,0.4705379638762377,0.9985914152274632,False
539,7.230734e-06,3.8762516e-07,7.4375275e-06,9.459957e-07,0.6964066142294227,0.9985914152274632,False
540,7.519674e-06,3.95343e-07,7.670005e-06,8.2741474e-07,0.7514245819661365,0.9985914152274632,False
541,7.329431e-06,8.42471e-07,7.669425e-06,1.2097465e-06,0.6568928793998141,0.9985914152274632,False
542,7.548725e-06,7.45458e-07,7.479808e-06,8.9644806e-07,0.9088071158500983,0.9985914152274632,False
543,7.789609e-06,5.2310764e-07,7.458024e-06,3.111829e-07,0.3076420224846776,0.9985914152274632,True
544,7.958352e-06,5.768113e-07,7.798151e-06,8.529097e-07,0.7636195425364681,0.9985914152274632,False
545,7.321548e-06,7.880912e-07,7.4624113e-06,1.1174292e-06,0.8419112343936582,0.9985914152274632,False
546,7.224267e-06,5.626833e-07,7.661629e-06,1.3030602e-06,0.5548354842490011,0.9985914152274632,False
547,7.504905e-06,4.7237114e-07,7.237759e-06,6.590725e-07,0.5284573248195301,0.9985914152274632,False
548,7.70225e-06,7.22575e-07,7.3621172e-06,7.0138594e-07,0.5183828969082698,0.9985914152274632,False
549,7.1365403e-06,3.4560793e-07,7.6290407e-06,5.053095e-07,0.14629012294954952,0.9985914152274632,True
550,7.667763e-06,2.6342408e-07,7.846125e-06,6.4366424e-07,0.6218696590775873,0.9985914152274632,False
551,7.400786e-06,6.539512e-07,7.384163e-06,8.1980716e-07,0.975485447277341,0.9985914152274632,False
552,7.703524e-06,3.963792e-07,7.2689363e-06,7.932683e-07,0.35572417739869616,0.9985914152274632,False
553,7.590931e-06,3.5054626e-07,7.335978e-06,9.3925587e-07,0.6247484856803679,0.9985914152274632,False
554,7.5364915e-06,4.6532233e-07,7.531544e-06,5.9770537e-07,0.9898970819164081,0.9985914152274632,False
555,7.5658622e-06,4.0452773e-07,7.3474284e-06,8.547047e-07,0.6563857309085754,0.9985914152274632,False
556,7.640299e-06,5.835418e-07,7.797471e-06,7.458236e-07,0.7484623304608545,0.9985914152274632,False
557,7.774545e-06,4.4174544e-07,7.5476064e-06,8.224258e-07,0.6398753117595111,0.9985914152274632,False
558,7.66602e-06,5.0835206e-07,7.722592e-06,1.3525681e-06,0.9395094247791261,0.9985914152274632,False
559,7.750507e-06,7.30445e-07,7.58088e-06,6.888139e-07,0.7441317409315127,0.9985914152274632,False
560,7.314062e-06,5.4297686e-07,7.493446e-06,9.292571e-07,0.7474415677443692,0.9985914152274632,False
561,7.4855843e-06,5.205438e-07,7.5739636e-06,1.0139114e-06,0.8805933741986015,0.9985914152274632,False
562,7.2895155e-06,3.063007e-07,7.4094087e-06,1.0545879e-06,0.832622612615855,0.9985914152274632,False
563,7.0986616e-06,6.3299103e-07,7.777261e-06,7.4029623e-07,0.20099182708729568,0.9985914152274632,True
564,7.407771e-06,2.1668407e-07,7.2562943e-06,6.8297294e-07,0.6835688958420238,0.9985914152274632,False
565,7.0486067e-06,2.7688898e-07,7.4533673e-06,7.325035e-07,0.33148709177526064,0.9985914152274632,False
566,7.3893584e-06,3.7852172e-07,7.413762e-06,8.381193e-07,0.9589755272803033,0.9985914152274632,False
567,7.484661e-06,5.315754e-07,7.756773e-06,8.1591423e-07,0.591549399345097,0.9985914152274632,False
568,7.548372e-06,1.6701163e-07,7.682803e-06,6.615129e-07,0.7038261648023144,0.9985914152274632,False
569,7.263091e-06,5.3947593e-07,7.568649e-06,1.1402939e-06,0.6410528791436543,0.9985914152274632,False
570,7.319456e-06,5.665507e-07,7.672413e-06,6.555165e-07,0.43879538256906914,0.9985914152274632,False
571,7.358183e-06,4.3571532e-07,7.525562e-06,6.487864e-07,0.6797009502618274,0.9985914152274632,False
572,7.738797e-06,5.631756e-07,7.380006e-06,6.9830054e-07,0.44687403603880005,0.9985914152274632,False
573,7.621765e-06,5.1143456e-07,7.814157e-06,8.5115204e-07,0.7084914299484175,0.9985914152274632,False
574,7.553869e-06,6.2099497e-07,7.4249706e-06,7.3566844e-07,0.7956446782769406,0.9985914152274632,False
575,7.2217385e-06,4.5951938e-07,7.303678e-06,7.4600194e-07,0.8562857377137072,0.9985914152274632,False
576,7.348528e-06,5.1425326e-07,7.502783e-06,8.785052e-07,0.7695687795139269,0.9985914152274632,False
577,7.2040625e-06,4.86334e-07,7.2912226e-06,4.6092893e-07,0.8013131088683046,0.9985914152274632,False
578,7.6884435e-06,8.345051e-07,7.4645977e-06,5.946761e-07,0.6737407962670495,0.9985914152274632,False
579,7.5169773e-06,6.411282e-07,7.2763046e-06,1.1207683e-06,0.7189860497672678,0.9985914152274632,False
580,7.7833465e-06,7.112934e-07,7.485783e-06,1.0596669e-06,0.6534302037413326,0.9985914152274632,False
581,6.90342e-06,3.4996197e-07,7.770265e-06,8.4890905e-07,0.09570413872556278,0.9985914152274632,True
582,7.325045e-06,6.50018e-07,7.5355956e-06,8.630042e-07,0.706886206580247,0.9985914152274632,False
583,7.62694e-06,5.950508e-07,7.579679e-06,1.3172989e-06,0.949466320904768,0.9985914152274632,False
584,7.665437e-06,2.9330351e-07,7.4008194e-06,6.75531e-07,0.4928251841722847,0.9985914152274632,False
585,7.642713e-06,5.199899e-07,7.466163e-06,7.792018e-07,0.7160256574885154,0.9985914152274632,False
586,7.4374716e-06,4.8523873e-07,7.624081e-06,8.595501e-07,0.7151830525490603,0.9985914152274632,False
587,7.579697e-06,5.4205657e-07,7.746831e-06,5.869737e-07,0.6866812245135874,0.9985914152274632,False
588,7.847251e-06,6.9223336e-07,7.88495e-06,1.0229614e-06,0.9528231594836503,0.9985914152274632,False
589,7.333895e-06,7.5713376e-07,7.6344495e-06,7.2553803e-07,0.5822431029214401,0.9985914152274632,False
590,7.098382e-06,6.542439e-07,7.4560944e-06,4.7098567e-07,0.400719445552297,0.9985914152274632,False
591,7.743653e-06,8.389719e-07,7.994037e-06,4.4192015e-07,0.6117606948201963,0.9985914152274632,False
592,7.3865185e-06,7.876267e-07,7.635326e-06,8.1259583e-07,0.6717770586727959,0.9985914152274632,False
593,7.3629444e-06,3.308409e-07,7.2496223e-06,3.528812e-07,0.6518941820170103,0.9985914152274632,False
594,7.071193e-06,5.2123414e-07,7.389806e-06,5.724733e-07,0.43432117187782127,0.9985914152274632,False
595,6.760529e-06,6.244563e-07,7.2568605e-06,7.6726656e-07,0.345031999570567,0.9985914152274632,False
596,6.786571e-06,5.346729e-07,6.559486e-06,2.9979617e-07,0.4799261503644563,0.9985914152274632,False
597,6.2498284e-06,5.616801e-07,6.1467413e-06,2.180314e-07,0.7410238125004855,0.9985914152274632,False
598,5.6473e-06,6.588496e-07,5.4939615e-06,4.90234e-07,0.7185241964139397,0.9985914152274632,False
599,4.759915e-06,1.5280857e-07,4.9173896e-06,5.275288e-07,0.5820954420114475,0.9985914152274632,False
