timepoint,mean_asd,mean_td,p_raw,p_fdr,sig_raw,sig_fdr
372,0.0016847547,0.0016590338,0.7137947659364392,0.9830986973666398,False,False
373,0.0016279785,0.0016529433,0.6276293214636005,0.9830986973666398,False,False
374,0.0016333207,0.0016450603,0.8453972943724936,0.9830986973666398,False,False
375,0.0016610296,0.0016922196,0.5528188722424157,0.9830986973666398,False,False
376,0.0016576427,0.0016083056,0.24380155757025182,0.934383361120463,False,False
377,0.0016674027,0.0016784891,0.7674040099814659,0.9830986973666398,False,False
378,0.0016736422,0.0016682846,0.9124618668716318,0.9830986973666398,False,False
379,0.001689673,0.0016423367,0.3582460517205036,0.9610244823288306,False,False
380,0.0016684886,0.0016478908,0.5721119748374952,0.9830986973666398,False,False
381,0.0016207118,0.0016442137,0.6774513336557234,0.9830986973666398,False,False
382,0.0016389486,0.001641215,0.9617963201164703,0.9830986973666398,False,False
383,0.0017273638,0.0017061203,0.7372092632539167,0.9830986973666398,False,False
384,0.0016084227,0.0016620724,0.2752041605085725,0.934383361120463,False,False
385,0.0016036294,0.0017695945,0.11787413402673386,0.934383361120463,False,False
386,0.001620266,0.0016104489,0.8256631267566638,0.9830986973666398,False,False
387,0.0016854346,0.0017206334,0.5897107022215566,0.9830986973666398,False,False
388,0.001659148,0.0016465507,0.7137190424968936,0.9830986973666398,False,False
389,0.0016973217,0.0016412577,0.15031030235851459,0.934383361120463,False,False
390,0.0016972037,0.0016352108,0.3513045400490323,0.9610244823288306,False,False
391,0.0016622816,0.0016655617,0.9484967308425325,0.9830986973666398,False,False
392,0.0016390185,0.0017015984,0.2282615224775444,0.934383361120463,False,False
393,0.0016241487,0.0016066782,0.7784050707047946,0.9830986973666398,False,False
394,0.001689209,0.0017027796,0.8331253430105074,0.9830986973666398,False,False
395,0.0016529169,0.0016429921,0.83111011960445,0.9830986973666398,False,False
396,0.0016934325,0.0017051228,0.8368549768623446,0.9830986973666398,False,False
397,0.0016036633,0.0016110286,0.9097600134523729,0.9830986973666398,False,False
398,0.0016018844,0.0016738294,0.24824686119768277,0.934383361120463,False,False
399,0.0016466065,0.0016610965,0.716090970573997,0.9830986973666398,False,False
400,0.001661003,0.0016506516,0.8962084074969611,0.9830986973666398,False,False
401,0.0016006635,0.0016144369,0.8067811395206522,0.9830986973666398,False,False
402,0.0016765103,0.0016939709,0.7642532317001568,0.9830986973666398,False,False
403,0.0015999486,0.0016883549,0.17440076923343967,0.934383361120463,False,False
404,0.0016153964,0.0016872974,0.10552110796775267,0.934383361120463,False,False
405,0.0016352644,0.0016465258,0.8388774698037722,0.9830986973666398,False,False
406,0.0016234936,0.0017032024,0.00894936156556477,0.934383361120463,True,False
407,0.0016867307,0.00160237,0.0874746576826744,0.934383361120463,False,False
408,0.0017054168,0.0016851679,0.5453689786121121,0.9830986973666398,False,False
409,0.0016448162,0.0016721844,0.6655301496093411,0.9830986973666398,False,False
410,0.0017121068,0.0016603653,0.5256370609458035,0.9830986973666398,False,False
411,0.0017872078,0.0016564236,0.016735419134981798,0.934383361120463,True,False
412,0.0016920196,0.0016792805,0.7915494030914454,0.9830986973666398,False,False
413,0.0016258692,0.0017477622,0.1925161181822085,0.934383361120463,False,False
414,0.001693576,0.0016508717,0.43847288086308434,0.9830986973666398,False,False
415,0.0016705074,0.0017294998,0.24921983306165482,0.934383361120463,False,False
416,0.001691873,0.0017037273,0.8394563732543235,0.9830986973666398,False,False
417,0.0016791916,0.001689864,0.8255879539467657,0.9830986973666398,False,False
418,0.0016085213,0.0016776162,0.22675647689076578,0.934383361120463,False,False
419,0.0016121544,0.0016736679,0.3618005813535431,0.9610244823288306,False,False
420,0.0016811388,0.0015889776,0.02865525781550203,0.934383361120463,True,False
421,0.0016265236,0.0017093181,0.07907158785849805,0.934383361120463,True,False
422,0.0016633797,0.0016143278,0.2776148963194956,0.934383361120463,False,False
423,0.0016696159,0.0016995741,0.5625344801068044,0.9830986973666398,False,False
424,0.0016928896,0.0016987959,0.8894328145586288,0.9830986973666398,False,False
425,0.001614815,0.0016606195,0.5309149346134051,0.9830986973666398,False,False
426,0.0017027355,0.0016609933,0.651647350175774,0.9830986973666398,False,False
427,0.0016658067,0.001640209,0.4875709489980437,0.9830986973666398,False,False
428,0.0016437138,0.001657359,0.7371841397706356,0.9830986973666398,False,False
429,0.0016917458,0.0016448034,0.22654327834339455,0.934383361120463,False,False
430,0.0016366247,0.0017255883,0.19668431737727773,0.934383361120463,False,False
431,0.0016544828,0.0017020138,0.38258789044185276,0.9645072868282002,False,False
432,0.0017050107,0.0016734196,0.3190396479015898,0.9610244823288306,False,False
433,0.0016977375,0.0016724023,0.6724967327372502,0.9830986973666398,False,False
434,0.0016151769,0.0016544785,0.04052472687174678,0.934383361120463,True,False
435,0.0016515028,0.0016622941,0.8099939501365954,0.9830986973666398,False,False
436,0.0016193679,0.0016241905,0.9331082349565768,0.9830986973666398,False,False
437,0.0016743077,0.0016623044,0.7581068023234165,0.9830986973666398,False,False
438,0.0016007513,0.0016956761,0.1826210476329266,0.934383361120463,False,False
439,0.0016861802,0.0016542763,0.21191258534649451,0.934383361120463,False,False
440,0.001640165,0.0016799174,0.3993154591903943,0.9739401443668154,False,False
441,0.0016899479,0.0016596613,0.5711484158014224,0.9830986973666398,False,False
442,0.0016639612,0.0016596062,0.9266652789507144,0.9830986973666398,False,False
443,0.0016766725,0.0016609652,0.7939864971642568,0.9830986973666398,False,False
444,0.0016945669,0.0016327366,0.11738797801170527,0.934383361120463,False,False
445,0.0016216371,0.0017334021,0.013690580370142166,0.934383361120463,True,False
446,0.0015939014,0.0017249316,0.007531853338874614,0.934383361120463,True,False
447,0.0016393351,0.0016535644,0.7470422212760373,0.9830986973666398,False,False
448,0.001651852,0.0015852957,0.2272764170737439,0.934383361120463,False,False
449,0.0016853709,0.0016778199,0.8314286969723189,0.9830986973666398,False,False
450,0.0016498041,0.0016447147,0.8924100241065952,0.9830986973666398,False,False
451,0.0016596306,0.0016964134,0.3655014036166452,0.9610244823288306,False,False
452,0.0016511644,0.0016492301,0.9776292615298765,0.989912883801481,False,False
453,0.0016885933,0.0016433045,0.3717976445613578,0.9610244823288306,False,False
454,0.0017006944,0.0015991537,0.031145367349225038,0.934383361120463,True,False
455,0.0015857939,0.0016743438,0.0774969472671827,0.934383361120463,True,False
456,0.001617146,0.0016766324,0.15876690881459965,0.934383361120463,False,False
457,0.0017251375,0.0016118984,0.03638662518540116,0.934383361120463,True,False
458,0.0016558515,0.0016502353,0.8931627853184407,0.9830986973666398,False,False
459,0.0016306087,0.001736622,0.07188246252409153,0.934383361120463,True,False
460,0.0016390852,0.0016143437,0.6773273611532744,0.9830986973666398,False,False
461,0.0016864749,0.0016937691,0.872966666622325,0.9830986973666398,False,False
462,0.0016655788,0.0016708091,0.8815449459342534,0.9830986973666398,False,False
463,0.0016570978,0.0016777951,0.7165108108033393,0.9830986973666398,False,False
464,0.0015962219,0.0016424455,0.3947625926274736,0.9739401443668154,False,False
465,0.001691066,0.0016682008,0.7575458697284108,0.9830986973666398,False,False
466,0.0016705766,0.0017032612,0.63595885749387,0.9830986973666398,False,False
467,0.0016444288,0.0016270194,0.741681251724909,0.9830986973666398,False,False
468,0.001717713,0.0017105773,0.9153461180271163,0.9830986973666398,False,False
469,0.0016362874,0.0016239772,0.754649026201178,0.9830986973666398,False,False
470,0.0017828494,0.0016427174,0.13716459187415056,0.934383361120463,False,False
471,0.0016201038,0.0016484419,0.6061946289483089,0.9830986973666398,False,False
472,0.001746035,0.0016442745,0.04591619524405872,0.934383361120463,True,False
473,0.0016687975,0.0017222201,0.5352547956114663,0.9830986973666398,False,False
474,0.0016725376,0.0015997766,0.2767821037974484,0.934383361120463,False,False
475,0.0016345705,0.0016013393,0.4740309282622427,0.9830986973666398,False,False
476,0.0016821906,0.0016562579,0.7422058749782883,0.9830986973666398,False,False
477,0.0016926175,0.0017105552,0.7555509633885331,0.9830986973666398,False,False
478,0.0017131114,0.0016929337,0.7399385230654527,0.9830986973666398,False,False
479,0.0017132027,0.0017070938,0.9115457968791124,0.9830986973666398,False,False
480,0.0016751664,0.0015941767,0.2730952699125147,0.934383361120463,False,False
481,0.0016961533,0.0016704574,0.47418782425471406,0.9830986973666398,False,False
482,0.0016772937,0.0016523332,0.36867877247199426,0.9610244823288306,False,False
483,0.0017159095,0.0016048478,0.027559053663453587,0.934383361120463,True,False
484,0.0016799854,0.0016979777,0.7217144374737676,0.9830986973666398,False,False
485,0.0016466456,0.0016750771,0.4785658829735546,0.9830986973666398,False,False
486,0.0016036531,0.0016971107,0.06488361507647436,0.934383361120463,True,False
487,0.0016376907,0.0017062437,0.17280081587030188,0.934383361120463,False,False
488,0.0016536566,0.0016289949,0.5629503904223048,0.9830986973666398,False,False
489,0.0016457913,0.0016295246,0.7900081895468442,0.9830986973666398,False,False
490,0.0016091028,0.0016097806,0.9903951487407416,0.9943889743889274,False,False
491,0.0017223628,0.0017230917,0.9910743444742977,0.9943889743889274,False,False
492,0.0016551005,0.0016664721,0.8446084759845831,0.9830986973666398,False,False
493,0.0017227432,0.001621984,0.14394248609733176,0.934383361120463,False,False
494,0.0017155369,0.0017130349,0.9587453336323394,0.9830986973666398,False,False
495,0.00161861,0.00166494,0.31803282484969975,0.9610244823288306,False,False
496,0.0016444558,0.0016559077,0.7744818346970497,0.9830986973666398,False,False
497,0.0017023779,0.0016225958,0.16155691933819172,0.934383361120463,False,False
498,0.0017044712,0.0016252939,0.050816628409744664,0.934383361120463,True,False
499,0.0016447684,0.00169207,0.4977840335457897,0.9830986973666398,False,False
500,0.0017405904,0.001675152,0.2843252316582229,0.934383361120463,False,False
501,0.0016287623,0.0016880399,0.374353177943753,0.9610244823288306,False,False
502,0.0016685852,0.001671841,0.93782157889073,0.9830986973666398,False,False
503,0.001660599,0.0016890442,0.648655002335356,0.9830986973666398,False,False
504,0.0016523134,0.001700755,0.4156615376420977,0.9830986973666398,False,False
505,0.0016227802,0.0016342519,0.7777380758574477,0.9830986973666398,False,False
506,0.0016594296,0.0016270432,0.3525142817547962,0.9610244823288306,False,False
507,0.0016830424,0.0016973164,0.8654772148286103,0.9830986973666398,False,False
508,0.0016837759,0.0017314132,0.46222257532564115,0.9830986973666398,False,False
509,0.0016604185,0.0015937894,0.23885338918563745,0.934383361120463,False,False
510,0.0017178745,0.0017002492,0.835237419360351,0.9830986973666398,False,False
511,0.0017077595,0.0016294494,0.2664007785595105,0.934383361120463,False,False
512,0.0017029212,0.0016878496,0.7498671649400082,0.9830986973666398,False,False
513,0.0016175129,0.001632487,0.757936816642588,0.9830986973666398,False,False
514,0.0017022226,0.0016253383,0.17968925997623508,0.934383361120463,False,False
515,0.001660554,0.0016721699,0.8769379237627668,0.9830986973666398,False,False
516,0.0016637931,0.001616165,0.2313273400261868,0.934383361120463,False,False
517,0.001684684,0.0016875255,0.9509623601929649,0.9830986973666398,False,False
518,0.0016895116,0.0016336879,0.14724263670296525,0.934383361120463,False,False
519,0.0016474249,0.0016201657,0.616881474891261,0.9830986973666398,False,False
520,0.0017196253,0.0016792308,0.4893905796783333,0.9830986973666398,False,False
521,0.0016594898,0.0016314322,0.5196974868546311,0.9830986973666398,False,False
522,0.0017279448,0.0016433264,0.09907148200295905,0.934383361120463,False,False
523,0.0016686928,0.0016155352,0.13480429797647459,0.934383361120463,False,False
524,0.0016351144,0.001672799,0.35562393289061117,0.9610244823288306,False,False
525,0.0016259297,0.0017133899,0.06073443658316562,0.934383361120463,True,False
526,0.0017591382,0.0017420367,0.7270250365573108,0.9830986973666398,False,False
527,0.0016657753,0.0016200751,0.36524545083044874,0.9610244823288306,False,False
528,0.0016690608,0.0016919198,0.6837686364573059,0.9830986973666398,False,False
529,0.0016728457,0.0016233191,0.4482983589990397,0.9830986973666398,False,False
530,0.0016089284,0.0016377714,0.3617816367133447,0.9610244823288306,False,False
531,0.0016575694,0.0015988422,0.12549103593079983,0.934383361120463,False,False
532,0.001667792,0.0017024484,0.5635742588752256,0.9830986973666398,False,False
533,0.0016540859,0.001683088,0.47703705441037436,0.9830986973666398,False,False
534,0.0016252147,0.0017147448,0.23791876445421795,0.934383361120463,False,False
535,0.0016695693,0.0016510868,0.7672858403943114,0.9830986973666398,False,False
536,0.0016865907,0.0016890127,0.9642003619172338,0.9830986973666398,False,False
537,0.0016198162,0.0017328622,0.008649403034121986,0.934383361120463,True,False
538,0.0015892198,0.0016516938,0.24023993639603086,0.934383361120463,False,False
539,0.0017400585,0.0016731282,0.05265244052129855,0.934383361120463,True,False
540,0.0016875195,0.001649878,0.49433015121884594,0.9830986973666398,False,False
541,0.0017310856,0.0016508808,0.14116803116703025,0.934383361120463,False,False
542,0.0016501304,0.0016406786,0.8589094947142332,0.9830986973666398,False,False
543,0.0017159581,0.0016829626,0.218730002962339,0.934383361120463,False,False
544,0.001660789,0.0017085962,0.5214416201124883,0.9830986973666398,False,False
545,0.0016715307,0.0016759727,0.9312320865338111,0.9830986973666398,False,False
546,0.0015853161,0.0016805178,0.09876442065375698,0.934383361120463,False,False
547,0.0016602058,0.0017143367,0.2454985599546393,0.934383361120463,False,False
548,0.001707104,0.0016320162,0.21176942040205643,0.934383361120463,False,False
549,0.0016231037,0.001626979,0.9446546729134371,0.9830986973666398,False,False
550,0.0016550906,0.0016827907,0.6488169959071877,0.9830986973666398,False,False
551,0.0016101485,0.0016999289,0.1090548978886919,0.934383361120463,False,False
552,0.0016076429,0.001712412,0.06988193802983317,0.934383361120463,True,False
553,0.0016463477,0.0016692694,0.6374878014413994,0.9830986973666398,False,False
554,0.0016418945,0.0016750233,0.5160646052048805,0.9830986973666398,False,False
555,0.0016799914,0.0017016262,0.6607754966072996,0.9830986973666398,False,False
556,0.0016648171,0.0017119951,0.4657741682169859,0.9830986973666398,False,False
557,0.0016485087,0.001605713,0.5313517279163207,0.9830986973666398,False,False
558,0.0016583198,0.0017157365,0.3217249119024676,0.9610244823288306,False,False
559,0.0016571507,0.0016121384,0.3734148022328705,0.9610244823288306,False,False
560,0.0016350752,0.0016685138,0.6946935382350125,0.9830986973666398,False,False
561,0.0015636955,0.0016372834,0.16497931873366764,0.934383361120463,False,False
562,0.0016968977,0.0017105822,0.7353299100329769,0.9830986973666398,False,False
563,0.0016799232,0.0016655285,0.834112835981617,0.9830986973666398,False,False
564,0.0016392116,0.0016246515,0.8501212753591614,0.9830986973666398,False,False
565,0.0016798638,0.0016428346,0.2721804782527158,0.934383361120463,False,False
566,0.0016827838,0.001652191,0.6514909992642239,0.9830986973666398,False,False
567,0.0016575878,0.001620211,0.3484691615579419,0.9610244823288306,False,False
568,0.0016733477,0.0016545756,0.7508832123249979,0.9830986973666398,False,False
569,0.0017088715,0.0016820565,0.6604850919898956,0.9830986973666398,False,False
570,0.0016506683,0.0017502116,0.10346925180892587,0.934383361120463,False,False
571,0.0016899586,0.0017806732,0.22858143565611033,0.934383361120463,False,False
572,0.0017047448,0.001617087,0.163466317661923,0.934383361120463,False,False
573,0.0016077698,0.0017035684,0.22218535487728563,0.934383361120463,False,False
574,0.0016837157,0.0016225536,0.30244776930082395,0.951648298050806,False,False
575,0.0016547345,0.0016383294,0.7516042334824247,0.9830986973666398,False,False
576,0.001687464,0.001652362,0.39289990222927285,0.9739401443668154,False,False
577,0.0016640987,0.001674925,0.9102925373672953,0.9830986973666398,False,False
578,0.0016754263,0.0016766374,0.9783639001571304,0.989912883801481,False,False
579,0.001723056,0.0016227666,0.1524677175708388,0.934383361120463,False,False
580,0.0015955989,0.0016258083,0.5826962825861846,0.9830986973666398,False,False
581,0.0016586336,0.0016474656,0.7690081311842252,0.9830986973666398,False,False
582,0.0017159398,0.001631872,0.3045274553762579,0.951648298050806,False,False
583,0.0016177145,0.001637155,0.6298904991556127,0.9830986973666398,False,False
584,0.0017081503,0.0016611113,0.30390894607546,0.951648298050806,False,False
585,0.0017128779,0.0016785448,0.39353778857164734,0.9739401443668154,False,False
586,0.0016704791,0.0016982848,0.4694907132832643,0.9830986973666398,False,False
587,0.0016375382,0.0016651502,0.5448785633201054,0.9830986973666398,False,False
588,0.0016841756,0.0016248727,0.28498692514174123,0.934383361120463,False,False
589,0.0016138458,0.0016378494,0.5534922071135955,0.9830986973666398,False,False
590,0.0016770217,0.0016573926,0.7091493930916206,0.9830986973666398,False,False
591,0.0016702287,0.0016959405,0.6989483664709886,0.9830986973666398,False,False
592,0.0016600776,0.0016731813,0.8080233308803673,0.9830986973666398,False,False
593,0.0016364807,0.0015874788,0.22001158713141533,0.934383361120463,False,False
594,0.0016774179,0.0016401442,0.1639119461412225,0.934383361120463,False,False
595,0.0016415057,0.0016038949,0.5919010934667762,0.9830986973666398,False,False
596,0.0017130974,0.001663487,0.3397350067281296,0.9610244823288306,False,False
597,0.0016672015,0.0016667049,0.9935857568373616,0.9952444976668063,False,False
598,0.0017225426,0.0016685743,0.6802871508822694,0.9830986973666398,False,False
599,0.0017133153,0.0017048356,0.9207181192683782,0.9830986973666398,False,False
